"(0, 0)","(1, 0)","(2, 0)","(0, 1)","(1, 1)","(1, 2)","(2, 2)"
78.35643020356014,79.8003983194413,80.37084859769749,77.10625917609303,78.2498819238709,75.86881955714779,74.6281964778529
78.55272171758317,79.99668983346433,80.56714011172052,77.30255069011605,78.44617343789393,76.06511107117082,74.82448799187591
78.74705031646597,80.19101843234712,80.76146871060331,77.49687928899887,78.64050203677674,76.25943967005362,75.01881659075872
78.93943562935993,80.38340374524107,80.95385402349729,77.68926460189283,78.8328873496707,76.4518249829476,75.2112019036527
79.12989708912494,80.57386520500611,81.14431548326233,77.87972606165785,79.0233488094357,76.64228644271263,75.40166336341773
79.31845393429232,80.7624220501735,81.33287232842972,78.0682829068252,79.2119056546031,76.83084328787999,75.59022020858511
79.50512521100805,80.94909332688923,81.51954360514542,78.25495418354093,79.39857693131881,77.0175145645957,75.7768914853008
79.68992977495662,81.13389789083777,81.70434816909396,78.43975874748949,79.58338149526739,77.20231912854425,75.96169604924934
79.87288629326568,81.31685440914683,81.88730468740302,78.62271526579859,79.76633801357646,77.38527564685334,76.14465256755841
80.05401324639165,81.4979813622728,82.06843164052898,78.80384221892454,79.94746496670241,77.56640259997933,76.32577952068442
80.23332892998637,81.6772970458675,82.2477473241237,78.98315790251925,80.12678065029714,77.74571828357402,76.50509520427914
80.41085145674514,81.85481957262627,82.42526985088246,79.16068042927803,80.3043031770559,77.92324081033279,76.68261773103788
80.58659875823628,82.03056687411745,82.60101715237364,79.3364277307692,80.48005047854707,78.09898811182397,76.85836503252906
80.76058858671257,82.20455670259372,82.77500698084991,79.51041755924544,80.65404030702335,78.27297794030022,77.03235486100533
80.93283851690406,82.3768066327852,82.94725691104139,79.68266748943695,80.82629023721482,78.44522787049175,77.20460479119683
81.10336594779363,82.54733406367481,83.117784341931,79.85319492032653,80.9968176681044,78.6157553013813,77.37513222208644
81.27218810437434,82.7161562202555,83.2866064985117,80.0220170769072,81.1656398246851,78.78457745796199,77.54395437866711
81.43932203938921,82.88329015527039,83.4537404335266,80.1891510119221,81.33277375969998,78.95171139297689,77.71108831368198
81.60478463505396,83.04875275093514,83.61920302919134,80.35461360758683,81.49823635536472,79.1171739886416,77.87655090934672
81.76859260476208,83.21256072064324,83.78301099889943,80.51842157729494,81.66204432507284,79.2809819583497,78.04035887905478
81.93076249477308,83.37473061065424,83.94518088891044,80.68059146730597,81.82421421508384,79.44315184836074,78.20252876906582
82.09131068588397,83.53527880176513,84.10572908002135,80.84113965841686,81.98476240619473,79.60370003947165,78.36307696017674
82.25025339508376,83.69422151096495,84.26467178922114,81.00008236761666,82.14370511539452,79.76264274867141,78.52201966937653
82.40760667719158,83.85157479307274,84.42202507132893,81.15743564972445,82.30105839750236,79.9199960307792,78.6793729514843
82.56338642647829,84.00735454235945,84.57780482061564,81.31321539901117,82.45683814678907,80.07577578006597,78.83515270077102
82.71760837827213,84.1615764941533,84.73202677240948,81.46743735080503,82.61106009858291,80.2299977318598,78.9893746525649
82.87028811054803,84.3142562264292,84.8847065046854,81.62011708308094,82.76373983085881,80.38267746413571,79.1420543848408
83.02144104550119,84.46540916138235,85.03585943963854,81.77127001803409,82.91489276581197,80.53383039908886,79.29320731979396
83.17108245110481,84.61505056698596,85.18550084524217,81.92091142363769,83.06453417141557,80.68347180469249,79.44284872539757
83.31922744265239,84.76319555853357,85.33364583678976,82.06905641518529,83.21267916296317,80.83161679624004,79.59099371694516
83.4658909842845,84.90985910016568,85.48030937842186,82.2157199568174,83.35934270459528,80.97828033787216,79.73765725857724
83.61108789050029,85.05505600638146,85.62550628463767,82.36091686303317,83.50453961081105,81.12347724408795,79.88285416479305
83.75483282765393,85.1988009435351,85.76925122179131,82.5046618001868,83.64828454796469,81.26722218124158,80.02659910194669
83.89714031543602,85.34110843131721,85.9115587095734,82.6469692879689,83.7905920357468,81.40952966902367,80.16890658972876
84.03802472834032,85.48199284422148,86.05244312247767,82.78785370087319,83.93147644865108,81.55041408192795,80.30979100263303
84.17750029711556,85.6214684129967,86.1919186912529,82.92732926964844,84.07095201742632,81.6898896507032,80.44926657140827
84.31558111020301,85.75954922608418,86.32999950434038,83.06541008273592,84.20903283051379,81.82797046379069,80.58734738449577
84.45228111515962,85.89624923104077,86.46669950929696,83.2021100876925,84.34573283547039,81.9646704687473,80.72404738945241
84.58761412006665,86.0315822359478,86.60203251420398,83.33744309259956,84.48106584037741,82.10000347365434,80.85938039435945
84.72159379492459,86.16556191080574,86.73601218906195,83.47142276745751,84.61504551523535,82.23398314851227,80.9933600692174
84.85423367303396,86.29820178891514,86.86865206717133,83.60406264556687,84.74768539334472,82.36662302662165,81.12599994732676
84.98554715236227,86.42951526824342,86.99996554649961,83.73537612489514,84.87899887267304,82.49793650594992,81.25731342665506
85.11554749689726,86.55951561277841,87.1299658910346,83.86537646943016,85.00899921720803,82.62793685048494,81.38731377119004
85.24424783798692,86.68821595386807,87.25866623212426,83.99407681051981,85.13769955829768,82.75663719157457,81.51601411227968
85.37166117566568,86.81562929154683,87.38607956980302,84.12149014819857,85.26511289597646,82.88405052925333,81.64342744995842
85.49780037996766,86.9417684958488,87.512218774105,84.24762935250055,85.39125210027842,83.01018973355532,81.7695666542604
85.62267819222659,87.06664630810774,87.63709658636395,84.3725071647595,85.51612991253735,83.13506754581428,81.89444446651937
85.74630722636294,87.19027534224412,87.76072562050031,84.49613619889584,85.63975894667371,83.25869657995061,82.01807350065575
85.86869997015796,87.31266808603911,87.8831183642953,84.61852894269084,85.76215169046873,83.38108932374561,82.14046624445072
85.989868786515,87.43383690239615,88.00428718065234,84.73969775904791,85.88332050682577,83.50225814010267,82.26163506080776
86.10982591470848,87.55379403058961,88.1242443088458,84.85965488724136,86.00327763501924,83.62221526829615,82.38159218900125
86.22858347161998,87.67255158750115,88.24300186575736,84.97841244415291,86.12203519193075,83.74097282520768,82.50034974591279
86.34615345296243,87.79012156884359,88.36057184709978,85.09598242549531,86.23960517327319,83.85854280655008,82.61791972725521
86.46254773449144,87.90651585037259,88.47696612862877,85.21237670702433,86.3559994548022,83.97493708807909,82.7343140087842
86.57777807320515,88.0217461890863,88.59219646734249,85.32760704573805,86.47122979351592,84.09016742679279,82.84954434749788
86.69185610853174,88.13582422441289,88.70627450266907,85.44168508106463,86.5853078288425,84.20424546211939,82.96362238282447
86.80479336350504,88.24876147938619,88.81921175764238,85.55462233603794,86.6982450838158,84.3171827170927,83.07655963779779
86.91660124592862,88.36056936180975,88.93101964006594,85.6664302184615,86.81005296623938,84.42899059951628,83.18836752022139
87.02729104952795,88.4712591654091,89.04170944366528,85.77712002206086,86.92074276983871,84.5396804031156,83.2990573238207
87.13687395509129,88.58084207097244,89.15129234922863,85.88670292762419,87.03032567540205,84.64926330867897,83.40864022938406
87.245361031599,88.68932914748015,89.25977942573635,85.99519000413189,87.13881275190975,84.75775038518665,83.51712730589178
87.35276323734162,88.7967313532228,89.367181631479,86.10259220987452,87.24621495765238,84.86515259092928,83.62452951163439
87.45909142102684,88.903059536908,89.4735098151642,86.20892039355971,87.3525431413376,84.97148077461449,83.7308576953196
87.56435632287521,89.00832443875638,89.57877471701256,86.3141852954081,87.45780804318598,85.07674567646285,83.83612259716794
87.66856857570508,89.11253669158624,89.68298696984245,86.41839754823798,87.56202029601585,85.18095792929276,83.94033484999784
87.77173870600667,89.21570682188782,89.78615710014401,86.52156767853954,87.66519042631744,85.28412805959431,84.04350498029945
87.87387713500523,89.31784525088638,89.88829552914257,86.62370610753813,87.767328855316,85.3862664885929,84.14564340929799
87.9749941797138,89.41896229559495,89.98941257385114,86.7248231522467,87.86844590002457,85.48738353330145,84.24676045400656
88.07510005397529,89.51906816985644,90.08951844811263,86.82492902650819,87.96855177428607,85.58748940756296,84.34686632826805
88.17420486949416,89.61817298537531,90.1886232636315,86.92403384202706,88.06765658980493,85.68659422308183,84.44597114378692
88.27231863685785,89.716286752739,90.28673703099518,87.02214760939073,88.16577035716861,85.78470799044551,84.54408491115062
88.36945126654788,89.81341938242903,90.38386966068525,87.11928023908078,88.26290298685865,85.88184062013556,84.64121754084066
88.46561256994103,89.9095806858222,90.4800309640784,87.21544154247393,88.35906429025181,85.9780019235287,84.73737884423382
88.56081226030027,90.00478037618142,90.5752306544376,87.31064123283315,88.45426398061103,86.07320161388792,84.83257853459301
88.6550599537559,90.09902806963703,90.66947834789322,87.40488892628878,88.54851167406666,86.16744930734356,84.92682622804864
